timestamp,time_elapsed,host_name,event_name,cpu_id,procname,process_details,kernel_details,unique_id
''06:13:02.231411712,0.000032958,synthetic_host,syscall_exit_fcntl,2,lttng-consumerd,"pid = 14323, tid = 14330",ret = 517,2185717
''06:13:02.231995136,0.000002625,synthetic_host,syscall_exit_getpid,3,curl,"pid = 3154, tid = 3214","ret = 8, buf = 246916493270424",10867597
''06:13:02.229387264,0.000006833,synthetic_host,syscall_exit_getpid,0,Client manageme,"pid = 2932, tid = 2972","uaddr = 194557001039528, op = 129, val = 1, utime = 0, uaddr2 = 0, val3 = 3572465336",1234674
''06:13:02.232004608,0.000000666,synthetic_host,syscall_exit_ppoll,0,gnome-shell,"pid = 3154, tid = 3215",brk = 203053665472512,10439904
''06:13:02.231083264,0.000060374,synthetic_host,syscall_entry_getsockname,2,curl,"pid = 14323, tid = 14330","fd = 35, offset = 126976, len = 4096, advice = 4",14353275
''06:13:02.231284736,0.000099706,synthetic_host,syscall_entry_getpid,0,llvmpipe-1,"pid = 11822, tid = 11859","uaddr = 267960194247692, op = 129, val = 2147483647, utime = 0, uaddr2 = 203053665394872, val3 = 496541864",393461
''06:13:02.231186432,0.000000375,synthetic_host,syscall_entry_setsockopt,2,lttng-consumerd,"pid = 3154, tid = 3216","ret = 0, fd = 35, offset = 131072, len = 4096, advice = 4",1851097
''06:13:02.230629376,0.000000791,synthetic_host,syscall_exit_read,0,node,"pid = 14323, tid = 14330","ret = 0, arg = 0",167110
''06:13:02.231207168,0.000000125,synthetic_host,syscall_entry_futex,3,lttng-consumerd,"pid = 11822, tid = 11859","ret = 0, arg = 275115444656688",5202482
''06:13:02.230573312,0.000000208,synthetic_host,syscall_entry_ioctl,3,curl,"pid = 14323, tid = 14330","fd = 4, size = 5, flags = 0, addr_len = 0",4090651
''06:13:02.230041600,0.000002625,synthetic_host,syscall_entry_ioctl,2,curl,"pid = 14345, tid = 14345",ret = 0,3312975
''06:13:02.231204608,0.000000125,synthetic_host,syscall_exit_ioctl,3,lttng-consumerd,"pid = 14323, tid = 14330","fd = 34, cmd = 62982, arg = 275115481893672",5043603
''06:13:02.231311616,0.000000374,synthetic_host,syscall_exit_futex,3,elasticsearchm,"pid = 14344, tid = 14344","uaddr = 194557001039160, op = 129, val = 1, utime = 0, uaddr2 = 0, val3 = 3572464968",6644615
''06:13:02.227911936,0.000000333,synthetic_host,syscall_entry_getsockname,3,llvmpipe-3,"pid = 14324, tid = 14324",ret = 14344,983177
''06:13:02.228204032,0.000001500,synthetic_host,syscall_entry_epoll_pwait,3,elasticsearchm,"pid = 11822, tid = 11859","fd = 35, offset = 8192, nbytes = 4096, flags = 2",9294919
''06:13:02.231698688,0.000000584,synthetic_host,syscall_exit_getsockname,2,lttng-consumerd,"pid = 14323, tid = 14330",ret = 4096,5635758
''06:13:02.227911936,0.000018291,synthetic_host,syscall_exit_getsockopt,1,lttng-consumerd,"pid = 2932, tid = 2972","fd = 35, buf = 275115481837568, count = 4096",15447788
''06:13:02.231459584,0.000001458,synthetic_host,syscall_exit_accept,0,curl,"pid = 14297, tid = 14307","fd = 13, cmd = 3222299827, arg = 248272618772584",7175783
''06:13:02.231096576,0.000008334,synthetic_host,syscall_exit_write,2,lttng-consumerd,"pid = 3154, tid = 3216","fd = 35, offset = 90112, nbytes = 4096, flags = 2",16770394
''06:13:02.231257600,0.000000958,synthetic_host,syscall_entry_ioctl,0,curl,"pid = 14323, tid = 14330","ret = 0, arg = 275115444656752",1630358
''06:13:02.230647296,0.000000292,synthetic_host,syscall_exit_write,3,Client manageme,"pid = 11822, tid = 11859","fd = 21, cmd = 63048, arg = 221342671110144",3207002
''06:13:02.231372032,0.000060374,synthetic_host,syscall_exit_ioctl,3,gnome-shell,"pid = 14345, tid = 14345","ret = 0, arg = 275115444656768",10675659
''06:13:02.228765440,0.000000958,synthetic_host,syscall_exit_ioctl,0,lttng-consumerd,"pid = 14323, tid = 14330","uaddr = 246917844007512, op = 137, val = 16930, utime = 246917138863456, uaddr2 = 0, val3 = 4294967295",10880588
''06:13:02.231588608,0.000001542,synthetic_host,syscall_entry_read,0,lttng-consumerd,"pid = 14344, tid = 14344",ret = 4096,10112904
''06:13:02.229002752,0.000000292,synthetic_host,syscall_exit_ioctl,2,lttng-consumerd,"pid = 14323, tid = 14330","fd = 35, offset = 90112, nbytes = 4096, flags = 2",1488252
''06:13:02.231067136,0.000002542,synthetic_host,syscall_exit_sync_file_range,0,llvmpipe-0,"pid = 14323, tid = 14330","EPOLLIN = 1, EPOLLPRI = 0, EPOLLOUT = 0, EPOLLERR = 0, padding = 0",2192070
''06:13:02.228957696,0.000000375,synthetic_host,syscall_entry_ioctl,0,lttng-consumerd,"pid = 11822, tid = 11859",ret = 0,1072252
''06:13:02.229817600,0.000011708,synthetic_host,syscall_entry_epoll_pwait,0,curl,"pid = 14323, tid = 14330","fd = 21, cmd = 63048, arg = 221342671110144",16291211
''06:13:02.227911936,0.000000209,synthetic_host,syscall_exit_sync_file_range,2,curl,"pid = 14323, tid = 14330","uaddr = 194557001040264, op = 129, val = 1, utime = 0, uaddr2 = 0, val3 = 3572466072",12178217
''06:13:02.231844096,0.000000125,synthetic_host,syscall_entry_ioctl,0,gnome-shell,"pid = 14323, tid = 14330","ret = 0, uaddr = 260299015465752, uaddr2 = 0",11354719
''06:13:02.231872256,0.000001291,synthetic_host,syscall_exit_ioctl,2,lttng-consumerd,"pid = 14323, tid = 14330","POLLIN = 1, POLLPRI = 1, POLLOUT = 0, POLLERR = 0, POLLHUP = 0, padding = 0",10460724
''06:13:02.231232512,0.000000375,synthetic_host,syscall_exit_write,3,lttng-consumerd,"pid = 11822, tid = 11859","fd = 34, cmd = 2148070920, arg = 275115444656760",308338
''06:13:02.231236352,0.000000167,synthetic_host,syscall_exit_ioctl,0,lttng-consumerd,"pid = 14323, tid = 14330","procname = ""curl"", pid = 14344, tid = 14344",11687420
''06:13:02.228330240,0.000000208,synthetic_host,syscall_exit_ioctl,3,llvmpipe-3,"pid = 14345, tid = 14345",brk = 203053665472512,733537
''06:13:02.231474432,0.000000042,synthetic_host,syscall_entry_futex,0,C1 CompilerThre,"pid = 14323, tid = 14330",ret = 0,4952255
''06:13:02.231810560,0.000004250,synthetic_host,syscall_entry_sync_file_range,0,lttng-consumerd,"pid = 14323, tid = 14330","fd = 34, cmd = 62981, arg = 275115481893672",11800394
''06:13:02.231375616,0.000001292,synthetic_host,syscall_entry_rt_sigaction,1,llvmpipe-1,"pid = 12061, tid = 12061","fd = 21, cmd = 63048, arg = 221342671110144",15556011
''06:13:02.230257408,0.000001750,synthetic_host,syscall_entry_futex,3,lttng-consumerd,"pid = 14344, tid = 14344","uaddr = 246917844007512, op = 137, val = 16930, utime = 246917138863456, uaddr2 = 0, val3 = 4294967295",4875177
''06:13:02.231365376,0.000001000,synthetic_host,syscall_entry_fcntl,0,lttng-consumerd,"pid = 14323, tid = 14330","ret = 0, arg = 275115481893672",2659142
''06:13:02.231042816,0.000000458,synthetic_host,syscall_exit_ioctl,3,lttng-consumerd,"pid = 14323, tid = 14330","uaddr = 246917844007512, op = 137, val = 16930, utime = 246917138863456, uaddr2 = 0, val3 = 4294967295",5895366
''06:13:02.229213696,0.000001542,synthetic_host,syscall_exit_fcntl,3,curl,"pid = 14323, tid = 14330",ret = 14345,1841042
''06:13:02.229885952,0.000001375,synthetic_host,syscall_exit_write,0,llvmpipe-1,"pid = 14323, tid = 14330","ret = 0, arg = 275115481893672",7287810
''06:13:02.231177472,0.000000458,synthetic_host,syscall_entry_ioctl,3,elasticsearchm,"pid = 14345, tid = 14345","uaddr = 194557001051044, op = 128, val = 166992, utime = 0, uaddr2 = 7376000, val3 = 7376",9099689
''06:13:02.231000576,0.000001750,synthetic_host,syscall_entry_futex,3,lttng-consumerd,"pid = 3154, tid = 3214","ret = 2, arg = 50",1032876
''06:13:02.229399296,0.000000292,synthetic_host,syscall_exit_ioctl,2,node,"pid = 11822, tid = 11868","epfd = 13, maxevents = 1024, timeout = 10, sigmask = 0x0, sigsetsize = 8",3773342
''06:13:02.230694144,0.000000166,synthetic_host,syscall_exit_futex,2,lttng-consumerd,"pid = 3154, tid = 3216","ret = 32, buf = 246916493257208",10414221
''06:13:02.231161600,0.000000209,synthetic_host,syscall_entry_sync_file_range,0,data-loop.0,"pid = 11822, tid = 11867","buf = 222501009261744, count = 48, flags = 0",5887002
''06:13:02.231487744,0.000000083,synthetic_host,syscall_entry_ioctl,2,node,"pid = 14345, tid = 14345","uaddr = 194557001040264, op = 128, val = 2, utime = 0, uaddr2 = 0, val3 = 1937692840",4947012
''06:13:02.231033088,0.000002875,synthetic_host,syscall_exit_getrandom,1,Client manageme,"pid = 14345, tid = 14345","fd = 576, level = 6, optname = 1, optval = 246916502705964, optlen = 4",4278177
''06:13:02.231691264,0.000000167,synthetic_host,syscall_exit_futex,2,lttng-consumerd,"pid = 14323, tid = 14330",ret = 0,16172824
''06:13:02.231921664,0.000011708,synthetic_host,syscall_exit_getpid,3,curl,"pid = 14323, tid = 14330","ret = 0, arg = 219392954314048",6448092
''06:13:02.232279808,0.000000667,synthetic_host,syscall_exit_write,3,lttng-consumerd,"pid = 14323, tid = 14330","procname = ""curl"", pid = 14345, tid = 14345",5841355
''06:13:02.230572032,0.000000334,synthetic_host,syscall_entry_read,0,C1 CompilerThre,"pid = 11822, tid = 11841","ret = 0, arg = 275115444656752",11632873
''06:13:02.229482496,0.000000292,synthetic_host,syscall_exit_timerfd_settime,2,lttng-consumerd,"pid = 3154, tid = 3154","fd = 4, buff = 222501009470064, len = 517, flags = 16384, addr = 0, addr_len = 0",11537275
''06:13:02.229047040,0.000000083,synthetic_host,syscall_exit_fadvise64_64,3,llvmpipe-2,"pid = 14324, tid = 14324","addr = 248270898528256, len = 7602176",15850651
''06:13:02.232219904,0.000000209,synthetic_host,syscall_entry_getsockname,2,lttng-consumerd,"pid = 14323, tid = 14330","ret = 0, arg = 275115481893672",1729964
''06:13:02.231250176,0.000011542,synthetic_host,syscall_entry_fadvise64_64,2,lttng-consumerd,"pid = 14323, tid = 14330","ret = 0, arg = 248272618772584",1074285
''06:13:02.229122560,0.000009041,synthetic_host,syscall_exit_write,3,curl,"pid = 11822, tid = 11841","fd = 35, offset = 61440, nbytes = 4096, flags = 7",15479828
''06:13:02.228314880,0.000000417,synthetic_host,syscall_entry_fadvise64_64,2,curl,"pid = 14323, tid = 14330","fd = 34, cmd = 62982, arg = 275115481893672",12297492
''06:13:02.231205376,0.000001042,synthetic_host,syscall_exit_ioctl,3,elasticsearchm,"pid = 11822, tid = 11859","ret = 517, buf = 246915522452080",3232241
''06:13:02.228935168,0.000000416,synthetic_host,syscall_entry_getpid,3,gnome-shell,"pid = 14323, tid = 14330","ret = 0, arg = 275115481893672",13001995
''06:13:02.231625984,0.000012666,synthetic_host,syscall_entry_ioctl,0,lttng-consumerd,"pid = 14323, tid = 14330","procname = ""curl"", pid = 14345, tid = 14345",5046145
''06:13:02.231559424,0.000000500,synthetic_host,syscall_entry_setsockopt,3,elasticsearchm,"pid = 14323, tid = 14330","fd = 60, count = 32",12119673
''06:13:02.228063744,0.000001208,synthetic_host,syscall_entry_ioctl,3,lttng-consumerd,"pid = 14345, tid = 14345","ret = 0, fd = 35, offset = 131072, len = 4096, advice = 4",10189348
''06:13:02.229043200,0.000000500,synthetic_host,syscall_entry_recvmsg,3,curl,"pid = 14344, tid = 14344","ret = 2, arg = 50",12054874
''06:13:02.228184832,0.000009042,synthetic_host,syscall_exit_futex,0,lttng-consumerd,"pid = 14323, tid = 14330","procname = ""curl"", pid = 14344, tid = 14344",10851510
''06:13:02.231199744,0.000000125,synthetic_host,syscall_entry_ppoll,3,elasticsearchm,"pid = 14323, tid = 14330","procname = ""curl"", pid = 14344, tid = 14344",3316638
''06:13:02.232084224,0.000001083,synthetic_host,syscall_entry_futex,3,lttng-consumerd,"pid = 14345, tid = 14345","epfd = 13, maxevents = 1024, timeout = 10, sigmask = 0x0, sigsetsize = 8",9144501
''06:13:02.230966272,0.000000334,synthetic_host,syscall_entry_write,2,data-loop.0,"pid = 14297, tid = 14307","ret = 0, usockaddr = 281474913772424, usockaddr_len = 281474913772420",2899385
''06:13:02.231238912,0.000001083,synthetic_host,syscall_exit_getsockname,3,curl,"pid = 11822, tid = 11859","buf = 222501009261744, count = 48, flags = 0",6920704
''06:13:02.232285952,0.000000792,synthetic_host,syscall_entry_close,1,lttng-consumerd,"pid = 14344, tid = 14344","fd = 34, cmd = 62982, arg = 275115481893672",11842799
''06:13:02.231301888,0.000000208,synthetic_host,syscall_exit_read,2,lttng-consumerd,"pid = 14345, tid = 14345","fd = 35, offset = 106496, nbytes = 4096, flags = 2",7884517
''06:13:02.232285952,0.000000792,synthetic_host,syscall_entry_ioctl,3,lttng-consumerd,"pid = 14323, tid = 14330",ret = 4096,8584479
''06:13:02.230800896,0.000000166,synthetic_host,syscall_entry_sync_file_range,0,elasticsearchm,"pid = 14323, tid = 14330","fd = 34, cmd = 62982, arg = 275115481893672",11189670
''06:13:02.228837888,0.000000125,synthetic_host,syscall_exit_setsockopt,0,curl,"pid = 14323, tid = 14330","ret = 0, uaddr = 194557001040264, uaddr2 = 0",3707399
''06:13:02.231424768,0.000002084,synthetic_host,syscall_exit_getpid,2,data-loop.0,"pid = 14323, tid = 14330","procname = ""curl"", pid = 14344, tid = 14344",1708636
''06:13:02.230888448,0.000005958,synthetic_host,syscall_exit_accept,2,elasticsearchm,"pid = 14344, tid = 14344","uaddr = 194557001039528, op = 129, val = 1, utime = 0, uaddr2 = 0, val3 = 3572465336",14288931
''06:13:02.231953920,0.000000792,synthetic_host,syscall_entry_epoll_pwait,0,lttng-consumerd,"pid = 14323, tid = 14330","epfd = 542, maxevents = 1024, timeout = -1, sigmask = 0x0, sigsetsize = 8",879040
''06:13:02.232285952,0.000000208,synthetic_host,syscall_exit_sync_file_range,3,lttng-consumerd,"pid = 14323, tid = 14330","fd = 66, cmd = 3230155043, arg = 219392954314048",10219103
''06:13:02.227911936,0.000001833,synthetic_host,syscall_exit_getpid,3,lttng-consumerd,"pid = 3154, tid = 3216","ret = 0, uaddr = 194557001039896, uaddr2 = 0",3313554
''06:13:02.231107328,0.000009333,synthetic_host,syscall_entry_fcntl,0,curl,"pid = 11822, tid = 11868","fd = 35, offset = 147456, nbytes = 4096, flags = 2",1078710
''06:13:02.228500736,0.000000458,synthetic_host,syscall_entry_getpid,2,curl,"pid = 14323, tid = 14330","ret = 0, fd = 35, offset = 53248, len = 4096, advice = 4",12841914
''06:13:02.231182592,0.000000291,synthetic_host,syscall_exit_fadvise64_64,0,curl,"pid = 14344, tid = 14344",brk = 203053665472512,3557431
''06:13:02.232219648,0.000002791,synthetic_host,syscall_exit_rt_sigaction,3,elasticsearchm,"pid = 14323, tid = 14330","sig = 13, act = 281474913773464, sigsetsize = 8",10592763
''06:13:02.231459072,0.000000416,synthetic_host,syscall_exit_fadvise64_64,3,lttng-consumerd,"pid = 14345, tid = 14345","ret = 0, otmr = 0",6898422
''06:13:02.231448576,0.000000292,synthetic_host,syscall_exit_sync_file_range,3,curl,"pid = 14345, tid = 14345","ret = 0, arg = 275115444656752",12350648
''06:13:02.230873088,0.000000542,synthetic_host,syscall_entry_ioctl,0,lttng-consumerd,"pid = 14345, tid = 14345","procname = ""curl"", pid = 14344, tid = 14344",669740
''06:13:02.229300992,0.000000167,synthetic_host,syscall_exit_write,0,lttng-consumerd,"pid = 11822, tid = 11867","uaddr = 260299015465752, op = 129, val = 2147483647, utime = 0, uaddr2 = 0, val3 = 0",1062267
''06:13:02.227911936,0.000000458,synthetic_host,syscall_entry_ioctl,3,data-loop.0,"pid = 11822, tid = 11867","fd = 34, cmd = 2148070919, arg = 275115444656752",9820875
''06:13:02.231590656,0.000000167,synthetic_host,syscall_exit_futex,0,lttng-consumerd,"pid = 14323, tid = 14330","ret = 0, arg = 275115481893672",3117030
''06:13:02.231976448,0.000000374,synthetic_host,syscall_exit_write,3,curl,"pid = 14323, tid = 14330","fd = 34, cmd = 62981, arg = 275115481893672",11504021
''06:13:02.231524864,0.000000250,synthetic_host,syscall_exit_ioctl,0,lttng-consumerd,"pid = 14345, tid = 14345","fd = 21, cmd = 63048, arg = 221342671110144",4613906
''06:13:02.231671296,0.000008417,synthetic_host,syscall_entry_munmap,2,curl,"pid = 14345, tid = 14345",fd = 4,13356347
''06:13:02.231692288,0.000002250,synthetic_host,syscall_exit_ioctl,0,curl,"pid = 14323, tid = 14330","fd = 34, cmd = 2148070920, arg = 275115444656760",9400731
''06:13:02.231996160,0.000000208,synthetic_host,syscall_exit_epoll_pwait,3,llvmpipe-2,"pid = 11822, tid = 11859","fd = 35, offset = 122880, nbytes = 4096, flags = 2",9065120
''06:13:02.231070464,0.000000500,synthetic_host,syscall_exit_futex,3,lttng-runas,"pid = 3154, tid = 3215","procname = ""curl"", pid = 14345, tid = 14345",3496126
''06:13:02.231290368,0.000000375,synthetic_host,syscall_entry_sendto,3,llvmpipe-0,"pid = 11822, tid = 11867","fd = 34, cmd = 2148070923, arg = 275115444656688",5488439
''06:13:02.228306944,0.000000417,synthetic_host,syscall_exit_sync_file_range,0,lttng-consumerd,"pid = 14323, tid = 14330","fd = 35, offset = 65536, len = 4096, advice = 4",421638
''06:13:02.231087360,0.000000166,synthetic_host,syscall_exit_sendto,0,curl,"pid = 14323, tid = 14330","ret = 0, uaddr = 267960194247692, uaddr2 = 203053665394872",12878502
''06:13:02.228243456,0.000003499,synthetic_host,syscall_entry_getpid,0,lttng-consumerd,"pid = 14323, tid = 14330","fd = 34, cmd = 2148070920, arg = 275115444656760",5820206
''06:13:02.230654976,0.000002208,synthetic_host,syscall_entry_write,0,C1 CompilerThre,"pid = 14345, tid = 14345","EPOLLIN = 1, EPOLLPRI = 0, EPOLLOUT = 0, EPOLLERR = 0, padding = 0",10680371
''06:13:02.231944704,0.000072498,synthetic_host,syscall_exit_getpid,0,data-loop.0,"pid = 14345, tid = 14345","uaddr = 194557001039896, op = 128, val = 2, utime = 0, uaddr2 = 0, val3 = 1946146984",7611243
''06:13:02.231169792,0.000000584,synthetic_host,syscall_entry_recvfrom,3,elasticsearchm,"pid = 14323, tid = 14330","ret = 0, otmr = 0",6513677
''06:13:02.231267328,0.000000583,synthetic_host,syscall_entry_fcntl,3,lttng-consumerd,"pid = 14323, tid = 14330","ret = 1, fds_length = 0, overflow = 0, fds = [ ]",9856338
''06:13:02.230717696,0.000000209,synthetic_host,syscall_exit_timerfd_settime,3,lttng-consumerd,"pid = 14345, tid = 14345","fd = 34, cmd = 62981, arg = 275115481893672",2048966
''06:13:02.232072960,0.000000208,synthetic_host,syscall_entry_getpid,2,node,"pid = 2932, tid = 2972","fd = 34, cmd = 2148070919, arg = 275115444656752",71544
''06:13:02.231329536,0.000000125,synthetic_host,syscall_entry_futex,0,lttng-consumerd,"pid = 14323, tid = 14330","fd = 66, cmd = 3230155043, arg = 219392954314048",9892598
''06:13:02.231975936,0.000000292,synthetic_host,syscall_entry_futex,1,curl,"pid = 14323, tid = 14330",ret = 0,8019687
''06:13:02.232285952,0.000020249,synthetic_host,syscall_entry_futex,3,llvmpipe-1,"pid = 3154, tid = 3214","ret = 0, uaddr = 194557001039240, uaddr2 = 0",12315560
''06:13:02.229505280,0.000024708,synthetic_host,syscall_entry_epoll_pwait,2,lttng-consumerd,"pid = 2932, tid = 2972",brk = 203053665472512,8136331
''06:13:02.229948928,0.000001208,synthetic_host,syscall_entry_ioctl,3,lttng-consumerd,"pid = 14323, tid = 14330","ret = 0, arg = 275115444656752",3561046
''06:13:02.231643904,0.000001750,synthetic_host,syscall_exit_futex,3,curl,"pid = 3154, tid = 3214","fd = 34, cmd = 62981, arg = 275115481893672",465908
''06:13:02.230761984,0.000008417,synthetic_host,syscall_exit_rt_sigaction,3,lttng-consumerd,"pid = 14323, tid = 14330","ret = 8, buf = 246916493270424",14551666
''06:13:02.230217472,0.000001750,synthetic_host,syscall_exit_getpid,1,elasticsearchm,"pid = 14345, tid = 14345",ret = 0,4458102
''06:13:02.231397120,0.000000209,synthetic_host,syscall_exit_futex,0,lttng-consumerd,"pid = 14323, tid = 14330","fd = 576, level = 1, optname = 9, optval = 246916502705836, optlen = 4",15637914
''06:13:02.231474944,0.000000375,synthetic_host,syscall_entry_recvmsg,0,lttng-consumerd,"pid = 14323, tid = 14330","fd = 35, offset = 61440, nbytes = 4096, flags = 7",10960655
''06:13:02.231489536,0.000000084,synthetic_host,syscall_exit_ioctl,3,lttng-consumerd,"pid = 14323, tid = 14330","uaddr = 194557001039528, op = 129, val = 1, utime = 0, uaddr2 = 0, val3 = 3572465336",1660774
''06:13:02.231176448,0.000541902,synthetic_host,syscall_entry_epoll_ctl,0,curl,"pid = 3154, tid = 3215","ret = 0, optval = 246916502706496, optlen = 246916502706412",6050879
''06:13:02.230992896,0.000000208,synthetic_host,syscall_entry_ioctl,0,elasticsearchm,"pid = 14323, tid = 14330","uaddr = 194557001051044, op = 128, val = 166992, utime = 0, uaddr2 = 0, val3 = 3572465704",8074258
''06:13:02.229343232,0.000022041,synthetic_host,syscall_exit_ioctl,0,curl,"pid = 12061, tid = 12061","fd = 35, offset = 40960, nbytes = 4096, flags = 7",3267414
''06:13:02.231149568,0.000000208,synthetic_host,syscall_exit_sync_file_range,3,lttng-consumerd,"pid = 14323, tid = 14330","procname = ""curl"", pid = 14345, tid = 14345",11077780
''06:13:02.230004224,0.000000083,synthetic_host,syscall_exit_fadvise64_64,0,lttng-consumerd,"pid = 14323, tid = 14330","fd = 34, cmd = 2148070925, arg = 275115444656768",2638144
''06:13:02.230897408,0.000003125,synthetic_host,syscall_entry_getpid,0,gnome-shell,"pid = 14323, tid = 14330","ret = 0, arg = 275115481893672",2413552
''06:13:02.230994176,0.000022000,synthetic_host,syscall_entry_close,0,lttng-consumerd,"pid = 14344, tid = 14344","fd = 35, offset = 77824, nbytes = 4096, flags = 2",3525742
''06:13:02.231729152,0.000000792,synthetic_host,syscall_exit_futex,3,lttng-consumerd,"pid = 14323, tid = 14330","procname = ""curl"", pid = 14345, tid = 14345",11109452
''06:13:02.228448768,0.000005000,synthetic_host,syscall_entry_write,0,lttng-consumerd,"pid = 14344, tid = 14344","ret = 0, arg = 275115444656768",16298523
''06:13:02.231653632,0.000001334,synthetic_host,syscall_entry_write,2,node,"pid = 14324, tid = 14324","fd = 576, count = 65536",2452806
''06:13:02.228807680,0.000001250,synthetic_host,syscall_exit_futex,2,C1 CompilerThre,"pid = 14344, tid = 14344","fd = 34, cmd = 2148070919, arg = 275115444656752",6127866
''06:13:02.231967744,0.000000167,synthetic_host,syscall_entry_ioctl,0,curl,"pid = 14345, tid = 14345","fd = 34, cmd = 2148070920, arg = 275115444656760",6136984
''06:13:02.231086336,0.000000125,synthetic_host,syscall_exit_ioctl,3,lttng-consumerd,"pid = 14323, tid = 14330","ret = 0, arg = 275115481893672",14351552
''06:13:02.231459840,0.000003041,synthetic_host,syscall_entry_sync_file_range,2,llvmpipe-0,"pid = 14345, tid = 14345","fd = 34, cmd = 2148070919, arg = 275115444656752",12222174
''06:13:02.230776576,0.000000375,synthetic_host,syscall_exit_futex,3,curl,"pid = 14323, tid = 14330","fd = 34, cmd = 2148070925, arg = 275115444656768",2130257
''06:13:02.232285952,0.000000167,synthetic_host,syscall_exit_futex,3,lttng-consumerd,"pid = 14323, tid = 14330",ret = 4096,15744942
''06:13:02.231181056,0.000000250,synthetic_host,syscall_exit_ioctl,0,lttng-consumerd,"pid = 14323, tid = 14330","procname = ""curl"", pid = 14344, tid = 14344",4186218
''06:13:02.231914752,0.000000208,synthetic_host,syscall_exit_ioctl,3,curl,"pid = 14323, tid = 14330","ret = 0, fd = 35, offset = 81920, len = 4096, advice = 4",11491525
''06:13:02.232015616,0.000001041,synthetic_host,syscall_exit_futex,0,elasticsearchm,"pid = 14323, tid = 14330",ret = 517,15452325
''06:13:02.231930368,0.000000958,synthetic_host,syscall_entry_fadvise64_64,1,lttng-consumerd,"pid = 14323, tid = 14330","fd = 34, cmd = 2148070919, arg = 275115444656752",2981083
''06:13:02.231998464,0.000000250,synthetic_host,syscall_entry_fadvise64_64,2,lttng-consumerd,"pid = 14323, tid = 14330","fd = 576, cmd = 4, arg = 2050",13106886
''06:13:02.232285952,0.000001750,synthetic_host,syscall_entry_sync_file_range,3,lttng-consumerd,"pid = 3154, tid = 3216","fd = 576, level = 6, optname = 1, optval = 246916502705964, optlen = 4",13707406
''06:13:02.230088448,0.000000209,synthetic_host,syscall_entry_futex,3,lttng-consumerd,"pid = 3154, tid = 3215","ret = 0, uaddr = 194557001040348, uaddr2 = 0",14644912
''06:13:02.229682432,0.000000208,synthetic_host,syscall_entry_ioctl,3,lttng-consumerd,"pid = 14323, tid = 14330","fd = 35, offset = 24576, len = 4096, advice = 4",13468474
''06:13:02.229942784,0.000000583,synthetic_host,syscall_entry_sync_file_range,0,lttng-consumerd,"pid = 11822, tid = 11868","uaddr = 194557001039528, op = 129, val = 1, utime = 0, uaddr2 = 0, val3 = 3572465336",15594318
''06:13:02.230817024,0.000002709,synthetic_host,syscall_exit_ioctl,0,curl,"pid = 14323, tid = 14330","ret = 0, arg = 275115481893672",1517
''06:13:02.228346880,0.000004250,synthetic_host,syscall_exit_epoll_pwait,3,curl,"pid = 11822, tid = 11868","fd = 35, buf = 275115481837568, count = 4096",8805968
''06:13:02.232120320,0.000000333,synthetic_host,syscall_exit_futex,1,lttng-consumerd,"pid = 14323, tid = 14330","fd = 34, cmd = 62981, arg = 275115481893672",10026490
''06:13:02.231398400,0.000000167,synthetic_host,syscall_entry_futex,0,curl,"pid = 14323, tid = 14330",ret = 0,3747798
''06:13:02.231230464,0.000014000,synthetic_host,syscall_exit_recvfrom,3,curl,"pid = 14345, tid = 14345","POLLIN = 1, POLLPRI = 1, POLLOUT = 0, POLLERR = 0, POLLHUP = 0, padding = 0",11621291
''06:13:02.231642112,0.000001416,synthetic_host,syscall_exit_write,0,elasticsearchm,"pid = 14323, tid = 14330","epfd = 9, maxevents = 32, timeout = -1, sigmask = 0x0, sigsetsize = 8",1534424
''06:13:02.231834368,0.000000416,synthetic_host,syscall_entry_futex,2,elasticsearchm,"pid = 14323, tid = 14330","ret = 0, arg = 219392954314048",6699796
''06:13:02.230980608,0.000000167,synthetic_host,syscall_exit_ioctl,0,lttng-consumerd,"pid = 2932, tid = 2972","ret = 0, arg = 275115481893672",6941043
''06:13:02.232090624,0.000000209,synthetic_host,syscall_entry_ioctl,3,elasticsearchm,"pid = 14323, tid = 14330","ret = 0, arg = 275115444656752",6787036
''06:13:02.231820544,0.000000209,synthetic_host,syscall_entry_fadvise64_64,2,curl,"pid = 14323, tid = 14330","fd = 4, usockaddr_len = 281474913772420",13894811
''06:13:02.229998592,0.000000459,synthetic_host,syscall_exit_futex,1,curl,"pid = 11822, tid = 11868",ret = 4096,2412181
''06:13:02.228942592,0.000000458,synthetic_host,syscall_exit_fadvise64_64,0,lttng-consumerd,"pid = 14323, tid = 14330","epfd = 13, maxevents = 1024, timeout = 0, sigmask = 0x0, sigsetsize = 8",1612177
''06:13:02.228609792,0.000000958,synthetic_host,syscall_entry_rt_sigaction,3,curl,"pid = 14345, tid = 14345","uaddr = 194557001040264, op = 129, val = 1, utime = 0, uaddr2 = 0, val3 = 3572466072",15624017
''06:13:02.231376640,0.000000499,synthetic_host,syscall_exit_futex,0,llvmpipe-3,"pid = 14323, tid = 14330",ret = 4096,11330085
''06:13:02.230871808,0.000000125,synthetic_host,syscall_exit_brk,1,curl,"pid = 11822, tid = 11867","fd = 34, cmd = 2148070925, arg = 275115444656768",1412926
