"timestamp","time_elapsed","host_name","event_name","cpu_id","procname","process_details","kernel_details"
"'10:00:00.100078976","'0.000002900","synthetic-host","syscall_entry_read",5,"wget","pid = 17014, tid = 17014","fd = 10, count = 512"
"'10:00:00.100080210","'0.000001100","synthetic-host","syscall_exit_read",5,"wget","pid = 17014, tid = 17014","ret = 512, buf = 140729649900512"
"'10:00:00.100081444","'0.000003400","synthetic-host","syscall_entry_write",5,"wget","pid = 17015, tid = 17015","fd = 1, buf = 140729650000100, count = 512"
"'10:00:00.100082678","'0.000001200","synthetic-host","syscall_exit_write",5,"wget","pid = 17015, tid = 17015","ret = 512"
"'10:00:00.100083912","'0.000002500","synthetic-host","syscall_entry_fstat",0,"postgres","pid = 5504, tid = 5504","fd = 12, statbuf = 140729650100000"
"'10:00:00.100085146","'0.000001500","synthetic-host","syscall_exit_fstat",0,"postgres","pid = 5504, tid = 5504","ret = 0"
"'10:00:00.100086380","'0.000002000","synthetic-host","syscall_entry_lseek",1,"elasticsearch","pid = 18020, tid = 18020","fd = 15, offset = 0, whence = 0"
"'10:00:00.100087614","'0.000001100","synthetic-host","syscall_exit_lseek",1,"elasticsearch","pid = 18020, tid = 18020","ret = 0"
"'10:00:00.100088848","'0.000003100","synthetic-host","syscall_entry_uname",6,"systemd","pid = 1, tid = 4","buf = 140729650200000"
"'10:00:00.100090082","'0.000001200","synthetic-host","syscall_exit_uname",6,"systemd","pid = 1, tid = 4","ret = 0"
"'10:00:00.100091316","'0.000002300","synthetic-host","syscall_entry_sysinfo",6,"systemd","pid = 1, tid = 5","info = 140729650300000"
"'10:00:00.100092550","'0.000001100","synthetic-host","syscall_exit_sysinfo",6,"systemd","pid = 1, tid = 5","ret = 0"
"'10:00:00.100093784","'0.000003000","synthetic-host","syscall_entry_sched_setscheduler",3,"java","pid = 11008, tid = 11008","pid = 0, policy = 0, sp = 140729650400000"
"'10:00:00.100095018","'0.000001500","synthetic-host","syscall_exit_sched_setscheduler",3,"java","pid = 11008, tid = 11008","ret = 0"
"'10:00:00.100096252","'0.000002800","synthetic-host","syscall_entry_prctl",3,"redis","pid = 6604, tid = 6604","option = 15, arg2 = 0, arg3 = 0, arg4 = 0, arg5 = 0"
"'10:00:00.100097486","'0.000001200","synthetic-host","syscall_exit_prctl",3,"redis","pid = 6604, tid = 6604","ret = 0"
"'10:00:00.100098720","'0.000002100","synthetic-host","syscall_entry_gettimeofday",5,"curl","pid = 3051, tid = 3051","tv = 140729650500000, tz = 0"
"'10:00:00.100099954","'0.000000900","synthetic-host","syscall_exit_gettimeofday",5,"curl","pid = 3051, tid = 3051","ret = 0, tv = 140729650500000, tz = 0"
"'10:00:00.100101188","'0.000002500","synthetic-host","syscall_entry_clock_gettime",5,"curl","pid = 3051, tid = 3051","clk_id = 0, tp = 140729650600000"
"'10:00:00.100102422","'0.000001100","synthetic-host","syscall_exit_clock_gettime",5,"curl","pid = 3051, tid = 3051","ret = 0, tp = 140729650600000"
"'10:00:00.100103656","'0.000003000","synthetic-host","syscall_entry_pipe",2,"bash","pid = 16014, tid = 16014","fildes = 140729650700000"
"'10:00:00.100104890","'0.000001200","synthetic-host","syscall_exit_pipe",2,"bash","pid = 16014, tid = 16014","ret = 0"
"'10:00:00.100106124","'0.000002400","synthetic-host","syscall_entry_getuid",0,"sshd","pid = 2049, tid = 2050",""
"'10:00:00.100107358","'0.000001100","synthetic-host","syscall_exit_getuid",0,"sshd","pid = 2049, tid = 2050","ret = 0"
"'10:00:00.100108592","'0.000002900","synthetic-host","syscall_entry_chdir",1,"python3","pid = 9907, tid = 9907","filename = 140729650800000"
"'10:00:00.100109826","'0.000001000","synthetic-host","syscall_exit_chdir",1,"python3","pid = 9907, tid = 9907","ret = 0"
"'10:00:00.100111060","'0.000003100","synthetic-host","syscall_entry_fchmod",1,"python3","pid = 9907, tid = 9907","fd = 6, mode = 420"
"'10:00:00.100112294","'0.000001200","synthetic-host","syscall_exit_fchmod",1,"python3","pid = 9907, tid = 9907","ret = 0"
"'10:00:00.100113528","'0.000002500","synthetic-host","syscall_entry_fsync",4,"postgres","pid = 5505, tid = 5505","fd = 13"
"'10:00:00.100114762","'0.000001300","synthetic-host","syscall_exit_fsync",4,"postgres","pid = 5505, tid = 5505","ret = 0"
"'10:00:00.100115996","'0.000003200","synthetic-host","syscall_entry_nanosleep",4,"cron","pid = 14011, tid = 14011","req = 140729650900000, rem = 140729650900200"
"'10:00:00.100117230","'0.000001000","synthetic-host","syscall_exit_nanosleep",4,"cron","pid = 14011, tid = 14011","ret = 0"
"'10:00:00.100118464","'0.000002100","synthetic-host","syscall_entry_arch_prctl",6,"java","pid = 11009, tid = 11009","code = 0x1002, addr = 140729651000000"
"'10:00:00.100119698","'0.000001100","synthetic-host","syscall_exit_arch_prctl",6,"java","pid = 11009, tid = 11009","ret = 0"
"'10:00:00.100120932","'0.000002600","synthetic-host","syscall_entry_rt_sigaction",7,"curl","pid = 3052, tid = 3052","sig = 2, act = 140729651100000, sigsetsize = 8"
"'10:00:00.100122166","'0.000001200","synthetic-host","syscall_exit_rt_sigaction",7,"curl","pid = 3052, tid = 3052","ret = 0, oact = 0"
"'12:00:01.001234567","'0.000001234","synthetic-host","syscall_entry_open",1,"nginx","pid = 1050, tid = 1050","filename = 140735056789012, flags = 0, mode = 644"
"'12:00:01.001235678","'0.000001111","synthetic-host","syscall_exit_open",1,"nginx","pid = 1050, tid = 1050","ret = 3"
"'12:00:01.002345000","'0.000001667","synthetic-host","syscall_entry_read",1,"nginx","pid = 1050, tid = 1051","fd = 3, count = 512"
"'12:00:01.002346111","'0.000001111","synthetic-host","syscall_exit_read",1,"nginx","pid = 1050, tid = 1051","ret = 512, buf = 140735056789524"
"'12:00:01.003000000","'0.000000889","synthetic-host","syscall_entry_write",2,"sshd","pid = 2123, tid = 2123","fd = 1, buf = 140735056790000, count = 64"
"'12:00:01.003001111","'0.000001111","synthetic-host","syscall_exit_write",2,"sshd","pid = 2123, tid = 2123","ret = 64"
"'12:00:01.004100222","'0.000001101","synthetic-host","syscall_entry_close",1,"systemd","pid = 1, tid = 1","fd = 3"
"'12:00:01.004100800","'0.000000578","synthetic-host","syscall_exit_close",1,"systemd","pid = 1, tid = 1","ret = 0"
"'12:00:01.005200333","'0.000001533","synthetic-host","syscall_entry_brk",3,"redis","pid = 3214, tid = 3214","brk = 37681234567856"
"'12:00:01.005201444","'0.000001111","synthetic-host","syscall_exit_brk",3,"redis","pid = 3214, tid = 3214","ret = 37681234567856"
"'12:00:01.006300555","'0.000001111","synthetic-host","syscall_entry_fcntl",3,"redis","pid = 3214, tid = 3214","fd = 3, cmd = 72, arg = 0"
"'12:00:01.006301666","'0.000001111","synthetic-host","syscall_exit_fcntl",3,"redis","pid = 3214, tid = 3214","ret = 0, arg = 0"
"'12:00:01.007400777","'0.000001111","synthetic-host","syscall_entry_mmap",4,"elasticsearch","pid = 4321, tid = 4321","addr = 0, len = 1048576, prot = 3, flags = 34, fd = -1, offset = 0"
"'12:00:01.007402000","'0.000001223","synthetic-host","syscall_exit_mmap",4,"elasticsearch","pid = 4321, tid = 4321","ret = 94123543298768"
"'12:00:01.008500888","'0.000001111","synthetic-host","syscall_entry_munmap",4,"elasticsearch","pid = 4321, tid = 4321","addr = 94123543298768, len = 4096"
"'12:00:01.008501999","'0.000001111","synthetic-host","syscall_exit_munmap",4,"elasticsearch","pid = 4321, tid = 4321","ret = 0"
"'12:00:01.009600123","'0.000001234","synthetic-host","syscall_entry_socket",5,"curl","pid = 5432, tid = 5432","domain = 2, type = 1, protocol = 6"
"'12:00:01.009601234","'0.000001111","synthetic-host","syscall_exit_socket",5,"curl","pid = 5432, tid = 5432","ret = 4"
"'12:00:01.010700345","'0.000001111","synthetic-host","syscall_entry_connect",5,"curl","pid = 5432, tid = 5432","fd = 4, sockaddr = 140735056800100, addrlen = 16"
"'12:00:01.010702456","'0.000002111","synthetic-host","syscall_exit_connect",5,"curl","pid = 5432, tid = 5432","ret = 0"
"'12:00:01.011800567","'0.000001111","synthetic-host","syscall_entry_sendto",5,"curl","pid = 5432, tid = 5432","fd = 4, buff = 140735056800200, len = 128, flags = 0, addr = 0, addr_len = 0"
"'12:00:01.011801678","'0.000001111","synthetic-host","syscall_exit_sendto",5,"curl","pid = 5432, tid = 5432","ret = 128"
"'12:00:01.012900789","'0.000001111","synthetic-host","syscall_entry_recvfrom",5,"curl","pid = 5432, tid = 5432","fd = 4, size = 128, flags = 0, addr = 0, addr_len = 0"
"'12:00:01.012901890","'0.000001101","synthetic-host","syscall_exit_recvfrom",5,"curl","pid = 5432, tid = 5432","ret = 128, ubuf = 140735056800400, addr = 0, addr_len = 0"
"'12:00:01.013950000","'0.000001059","synthetic-host","syscall_entry_epoll_create1",2,"python","pid = 6543, tid = 6543","flags = 0"
"'12:00:01.013951111","'0.000001111","synthetic-host","syscall_exit_epoll_create1",2,"python","pid = 6543, tid = 6543","ret = 5"
"'12:00:01.015000222","'0.000001111","synthetic-host","syscall_entry_epoll_ctl",2,"python","pid = 6543, tid = 6543","epfd = 5, op = 1, fd = 4, event = data_union = u64 = 0x100000004"
"'12:00:01.015001333","'0.000001111","synthetic-host","syscall_exit_epoll_ctl",2,"python","pid = 6543, tid = 6543","ret = 0"
"'12:00:01.016100444","'0.000001111","synthetic-host","syscall_entry_poll",2,"python","pid = 6543, tid = 6543","fds = 140735056800600, nfds = 1, timeout = 1000"
"'12:00:01.016102555","'0.000002111","synthetic-host","syscall_exit_poll",2,"python","pid = 6543, tid = 6543","ret = 1"
"'12:00:01.017200666","'0.000001111","synthetic-host","syscall_entry_clock_gettime",3,"cron","pid = 111, tid = 111","clk_id = 1, tp = 140735056800800"
"'12:00:01.017201777","'0.000001111","synthetic-host","syscall_exit_clock_gettime",3,"cron","pid = 111, tid = 111","ret = 0, tp = 140735056800800"
"'12:00:01.018300888","'0.000001111","synthetic-host","syscall_entry_getrandom",3,"sshd","pid = 2124, tid = 2124","buf = 140735056800900, count = 32, flags = 0"
"'12:00:01.018301999","'0.000001111","synthetic-host","syscall_exit_getrandom",3,"sshd","pid = 2124, tid = 2124","ret = 32, buf = 140735056800900, count = 32, flags = 0"
"'12:00:01.019400321","'0.000001222","synthetic-host","syscall_entry_futex",4,"java","pid = 7654, tid = 7655","uaddr = 140735056801000, op = 0, val = 1, timeout = 0, uaddr2 = 0, val3 = 0"
"'12:00:01.019402444","'0.000002123","synthetic-host","syscall_exit_futex",4,"java","pid = 7654, tid = 7655","ret = -11, uaddr = 140735056801000, uaddr2 = 0"
"'12:00:01.020500555","'0.000001111","synthetic-host","syscall_entry_rt_sigaction",4,"java","pid = 7654, tid = 7655","sig = 2, act = 140735056801100, sigsetsize = 8"
"'12:00:01.020501666","'0.000001111","synthetic-host","syscall_exit_rt_sigaction",4,"java","pid = 7654, tid = 7655","ret = 0, oact = 0"
"'12:00:01.021600777","'0.000001111","synthetic-host","syscall_entry_pipe",5,"bash","pid = 3333, tid = 3333","pipefd = 0x7fffaabbccdd"
"'12:00:01.021601888","'0.000001111","synthetic-host","syscall_exit_pipe",5,"bash","pid = 3333, tid = 3333","ret = 0"
"'12:00:01.022700111","'0.000001223","synthetic-host","syscall_entry_clone",6,"docker","pid = 8888, tid = 8888","flags = 2080505856, pidfd = 0, child_tid = 0, parent_tid = 0, tls = 0"
"'12:00:01.022702222","'0.000002111","synthetic-host","syscall_exit_clone",6,"docker","pid = 8888, tid = 8888","ret = 8889"
"'12:00:01.023800333","'0.000001111","synthetic-host","syscall_entry_execve",6,"bash","pid = 8890, tid = 8890","filename = 140735056801500, argv = 140735056801600, envp = 140735056801700"
"'12:00:01.023801444","'0.000001111","synthetic-host","syscall_exit_execve",6,"bash","pid = 8890, tid = 8890","ret = 0"
"'12:00:01.024901666","'0.000001111","synthetic-host","syscall_exit_getpid",7,"docker","pid = 8889, tid = 8889","ret = 8889"
"'12:00:01.025000777","'0.000000889","synthetic-host","syscall_entry_getcwd",7,"bash","pid = 8890, tid = 8890","buf = 140735056801800, size = 4096"
"'12:00:01.025001888","'0.000001111","synthetic-host","syscall_exit_getcwd",7,"bash","pid = 8890, tid = 8890","ret = 27"
"'12:00:01.026100999","'0.000001111","synthetic-host","syscall_entry_stat",0,"wget","pid = 7777, tid = 7777","filename = 140735056802000, statbuf = 140735056802100"
"'12:00:01.026102111","'0.000001112","synthetic-host","syscall_exit_stat",0,"wget","pid = 7777, tid = 7777","ret = 0"
"'12:00:01.027200222","'0.000001111","synthetic-host","syscall_entry_fstat",0,"wget","pid = 7777, tid = 7777","fd = 5, statbuf = 140735056802200"
"'12:00:01.027201333","'0.000001111","synthetic-host","syscall_exit_fstat",0,"wget","pid = 7777, tid = 7777","ret = 0"
"'12:00:01.028300444","'0.000001111","synthetic-host","syscall_entry_lseek",1,"mysql","pid = 2222, tid = 2222","fd = 6, offset = 0, whence = 0"
"'12:00:01.028301555","'0.000001111","synthetic-host","syscall_exit_lseek",1,"mysql","pid = 2222, tid = 2222","ret = 0"
"'12:00:01.029400666","'0.000001111","synthetic-host","syscall_entry_utimensat",1,"mysql","pid = 2222, tid = 2222","dirfd = -100, pathname = 140735056802300, times = 140735056802400, flags = 0"
"'12:00:01.029402777","'0.000002111","synthetic-host","syscall_exit_utimensat",1,"mysql","pid = 2222, tid = 2222","ret = 0"
"'12:00:01.030500888","'0.000001111","synthetic-host","syscall_entry_rename",2,"cp","pid = 5555, tid = 5555","oldname = 140735056802500, newname = 140735056802600"
"'12:00:01.030502999","'0.000002111","synthetic-host","syscall_exit_rename",2,"cp","pid = 5555, tid = 5555","ret = 0"
"'12:00:01.031600111","'0.000001112","synthetic-host","syscall_entry_unlink",2,"rm","pid = 6666, tid = 6666","pathname = 140735056802700"
"'12:00:01.031601222","'0.000001111","synthetic-host","syscall_exit_unlink",2,"rm","pid = 6666, tid = 6666","ret = 0"
"'12:00:01.032700333","'0.000001111","synthetic-host","syscall_entry_mkdir",3,"mkdir","pid = 9999, tid = 9999","pathname = 140735056802800, mode = 755"
"'12:00:01.032701444","'0.000001111","synthetic-host","syscall_exit_mkdir",3,"mkdir","pid = 9999, tid = 9999","ret = 0"
"'12:00:01.033800555","'0.000001111","synthetic-host","syscall_entry_rmdir",3,"rmdir","pid = 9998, tid = 9998","pathname = 140735056802900"
"'12:00:01.033801666","'0.000001111","synthetic-host","syscall_exit_rmdir",3,"rmdir","pid = 9998, tid = 9998","ret = 0"
"'12:00:01.034900777","'0.000001111","synthetic-host","syscall_entry_gettimeofday",4,"cron","pid = 111, tid = 111","tv = 140735056803000, tz = 0"
"'12:00:01.034901888","'0.000001111","synthetic-host","syscall_exit_gettimeofday",4,"cron","pid = 111, tid = 111","ret = 0"
"'12:00:01.035995000","'0.000001112","synthetic-host","syscall_entry_select",4,"top","pid = 333, tid = 333","nfds = 4, readfds = 140735056803200, writefds = 0, exceptfds = 0, timeout = 140735056803300"
"'12:00:01.035996111","'0.000001111","synthetic-host","syscall_exit_select",4,"top","pid = 333, tid = 333","ret = 0"
"'12:00:01.037100222","'0.000001111","synthetic-host","syscall_entry_pselect6",5,"top","pid = 333, tid = 333","nfds = 4, readfds = 140735056803400, writefds = 0, exceptfds = 0, sig = 0, sigsetsize = 8, timeout = 140735056803500"
"'12:00:01.037101333","'0.000001111","synthetic-host","syscall_exit_pselect6",5,"top","pid = 333, tid = 333","ret = 0"
"'12:00:01.038200444","'0.000001111","synthetic-host","syscall_entry_statfs",6,"df","pid = 444, tid = 444","path = 140735056803600, buf = 140735056803700"
"'12:00:01.038201555","'0.000001111","synthetic-host","syscall_exit_statfs",6,"df","pid = 444, tid = 444","ret = 0"
"'12:00:01.039300666","'0.000001111","synthetic-host","syscall_entry_shmget",6,"PostgreSQL","pid = 777, tid = 777","key = 0x1234, size = 65536, shmflg = 43690"
"'12:00:01.039301777","'0.000001111","synthetic-host","syscall_exit_shmget",6,"PostgreSQL","pid = 777, tid = 777","ret = 5"
"'12:00:01.040400888","'0.000001111","synthetic-host","syscall_entry_semop",7,"PostgreSQL","pid = 777, tid = 777","semid = 5, sops = 140735056803900, nsops = 2"
"'12:00:01.040402000","'0.000001112","synthetic-host","syscall_exit_semop",7,"PostgreSQL","pid = 777, tid = 777","ret = 0"
"'12:00:01.041500111","'0.000001111","synthetic-host","syscall_entry_ioctl",7,"kworker","pid = 123, tid = 124","fd = 5, cmd = 21531, arg = 140735056804000"
"'12:00:01.041501222","'0.000001111","synthetic-host","syscall_exit_ioctl",7,"kworker","pid = 123, tid = 124","ret = 0"
"'12:00:01.042600333","'0.000001111","synthetic-host","syscall_entry_getsockname",0,"postgres","pid = 770, tid = 771","fd = 7, usockaddr_len = 140735056804100"
"'12:00:01.042601444","'0.000001111","synthetic-host","syscall_exit_getsockname",0,"postgres","pid = 770, tid = 771","ret = 0, usockaddr = 140735056804108, usockaddr_len = 140735056804100"
"'12:00:01.043700555","'0.000001111","synthetic-host","syscall_entry_setsockopt",0,"postgres","pid = 770, tid = 771","fd = 7, level = 1, optname = 2, optval = 140735056804200, optlen = 4"
"'12:00:01.043701666","'0.000001111","synthetic-host","syscall_exit_setsockopt",0,"postgres","pid = 770, tid = 771","ret = 0"
"'12:00:01.044800777","'0.000001111","synthetic-host","syscall_entry_getsockopt",1,"postgres","pid = 770, tid = 771","fd = 7, level = 1, optname = 2, optlen = 140735056804300"
"'12:00:01.044801888","'0.000001111","synthetic-host","syscall_exit_getsockopt",1,"postgres","pid = 770, tid = 771","ret = 0, optval = 140735056804400, optlen = 140735056804300"
"'12:00:01.045900999","'0.000001111","synthetic-host","syscall_entry_getdents",1,"ls","pid = 1212, tid = 1212","fd = 8, dirp = 140735056804500, count = 1024"
"'12:00:01.045902111","'0.000001112","synthetic-host","syscall_exit_getdents",1,"ls","pid = 1212, tid = 1212","ret = 256, dirp = 140735056804500"
"'12:00:01.047000222","'0.000001111","synthetic-host","syscall_entry_mount",2,"mount","pid = 999, tid = 999","source = 140735056804600, target = 140735056804700, fstype = 140735056804800, flags = 4096, data = 0"
"'12:00:01.047001333","'0.000001111","synthetic-host","syscall_exit_mount",2,"mount","pid = 999, tid = 999","ret = 0"
"'12:00:01.048100444","'0.000001111","synthetic-host","syscall_entry_umount2",2,"umount","pid = 1000, tid = 1000","target = 140735056804900, flags = 0"
"'12:00:01.048101555","'0.000001111","synthetic-host","syscall_exit_umount2",2,"umount","pid = 1000, tid = 1000","ret = 0"
"'12:00:01.049200666","'0.000001111","synthetic-host","syscall_entry_arch_prctl",3,"sshd","pid = 2123, tid = 2123","code = 0x1002, addr = 0x7ffd12345678"
"'12:00:01.049201777","'0.000001111","synthetic-host","syscall_exit_arch_prctl",3,"sshd","pid = 2123, tid = 2123","ret = 0"
"'12:00:01.050300888","'0.000001111","synthetic-host","syscall_entry_prlimit64",3,"sshd","pid = 2123, tid = 2123","pid = 2123, resource = 7, new_limit = 140735056805000, old_limit = 140735056805100"
"'12:00:01.050302000","'0.000001112","synthetic-host","syscall_exit_prlimit64",3,"sshd","pid = 2123, tid = 2123","ret = 0, rlim_cur = 1024, rlim_max = 4096"
"'12:00:01.051300000","'0.000001111","synthetic-host","syscall_entry_rt_sigprocmask",4,"sshd","pid = 2123, tid = 2123","how = 0, set = 140735056805200, oldset = 140735056805300, sigsetsize = 8"
"'12:00:01.051301111","'0.000001111","synthetic-host","syscall_exit_rt_sigprocmask",4,"sshd","pid = 2123, tid = 2123","ret = 0"
"'12:00:01.051400111","'0.000001111","synthetic-host","syscall_exit_getuid",4,"whoami","pid = 4322, tid = 4322","ret = 1000"
"'12:00:01.052500222","'0.000001111","synthetic-host","syscall_entry_setuid",4,"root","pid = 1, tid = 1","uid = 0"
"'12:00:01.052501333","'0.000001111","synthetic-host","syscall_exit_setuid",4,"root","pid = 1, tid = 1","ret = 0"
"'12:00:01.053601555","'0.000001111","synthetic-host","syscall_exit_getgid",5,"whoami","pid = 4322, tid = 4322","ret = 1000"
"'12:00:01.054700666","'0.000001111","synthetic-host","syscall_entry_readlink",5,"ls","pid = 1212, tid = 1212","pathname = 140735056805200, buf = 140735056805300, bufsiz = 256"
"'12:00:00.100000000","'0.000001000","synthetic-host","syscall_entry_open",1,"nginx","pid = 2345, tid = 2345","filename = 241513095227456, flags = 0, mode = 420"
"'12:00:00.100000500","'0.000000500","synthetic-host","syscall_exit_open",1,"nginx","pid = 2345, tid = 2345","ret = 3"
"'12:00:00.100001000","'0.000001500","synthetic-host","syscall_entry_read",1,"nginx","pid = 2345, tid = 2345","fd = 3, count = 512"
"'12:00:00.100001500","'0.000000800","synthetic-host","syscall_exit_read",1,"nginx","pid = 2345, tid = 2345","ret = 512, buf = 241513095228000"
"'12:00:00.100002000","'0.000001300","synthetic-host","syscall_entry_write",2,"systemd","pid = 1023, tid = 1023","fd = 1, buf = 139840430295920, count = 128"
"'12:00:00.100002500","'0.000000900","synthetic-host","syscall_exit_write",2,"systemd","pid = 1023, tid = 1023","ret = 128"
"'12:00:00.100003000","'0.000001100","synthetic-host","syscall_entry_close",2,"systemd","pid = 1023, tid = 1023","fd = 3"
"'12:00:00.100003500","'0.000000700","synthetic-host","syscall_exit_close",2,"systemd","pid = 1023, tid = 1023","ret = 0"
"'12:00:00.100004000","'0.000001200","synthetic-host","syscall_entry_fork",3,"sshd","pid = 3456, tid = 3456","clone_flags = 17"
"'12:00:00.100004500","'0.000000600","synthetic-host","syscall_exit_fork",3,"sshd","pid = 3456, tid = 3456","ret = 3457"
"'12:00:00.100005000","'0.000001400","synthetic-host","syscall_entry_clone",4,"curl","pid = 4567, tid = 4567","clone_flags = 120, child_stack = 0"
"'12:00:00.100005500","'0.000000650","synthetic-host","syscall_exit_clone",4,"curl","pid = 4567, tid = 4567","ret = 4568"
"'12:00:00.100006000","'0.000001250","synthetic-host","syscall_entry_execve",4,"curl","pid = 4567, tid = 4567","filename = 140737488345672, argv = 140737488345680, envp = 140737488345688"
"'12:00:00.100006500","'0.000000750","synthetic-host","syscall_exit_execve",4,"curl","pid = 4567, tid = 4567","ret = 0"
"'12:00:00.100007000","'0.000001050","synthetic-host","syscall_entry_brk",5,"mysql","pid = 5678, tid = 5678","brk = 140737353045000"
"'12:00:00.100007500","'0.000000520","synthetic-host","syscall_exit_brk",5,"mysql","pid = 5678, tid = 5678","ret = 140737353045000"
"'12:00:00.100008000","'0.000001300","synthetic-host","syscall_entry_mmap",5,"mysql","pid = 5678, tid = 5678","addr = 0, length = 4096, prot = 3, flags = 34, fd = 0, offset = 0"
"'12:00:00.100008500","'0.000000580","synthetic-host","syscall_exit_mmap",5,"mysql","pid = 5678, tid = 5678","ret = 140737353046000"
"'12:00:00.100009000","'0.000001150","synthetic-host","syscall_entry_munmap",6,"postgres","pid = 6789, tid = 6789","addr = 140737488346000, length = 8192"
"'12:00:00.100009500","'0.000000640","synthetic-host","syscall_exit_munmap",6,"postgres","pid = 6789, tid = 6789","ret = 0"
"'12:00:00.100010000","'0.000001180","synthetic-host","syscall_entry_connect",6,"redis-server","pid = 7890, tid = 7890","fd = 4, usockaddr = 140737488350000, addrlen = 128"
"'12:00:00.100010500","'0.000000720","synthetic-host","syscall_exit_connect",6,"redis-server","pid = 7890, tid = 7890","ret = 0"
"'12:00:00.100011000","'0.000001050","synthetic-host","syscall_entry_accept",7,"redis-server","pid = 7890, tid = 7890","fd = 4, upeer_sockaddr = 140737488350128, upeer_addrlen = 140737488350120"
"'12:00:00.100011500","'0.000000530","synthetic-host","syscall_exit_accept",7,"redis-server","pid = 7890, tid = 7890","ret = 5"
"'12:00:00.100012000","'0.000001160","synthetic-host","syscall_entry_setsockopt",0,"dockerd","pid = 8901, tid = 8901","fd = 5, level = 1, optname = 2, optval = 140737488360000, optlen = 4"
"'12:00:00.100012500","'0.000000790","synthetic-host","syscall_exit_setsockopt",0,"dockerd","pid = 8901, tid = 8901","ret = 0"
"'12:00:00.100013000","'0.000001020","synthetic-host","syscall_entry_getsockopt",0,"dockerd","pid = 8901, tid = 8901","fd = 5, level = 1, optname = 2, optlen = 4"
"'12:00:00.100013500","'0.000000480","synthetic-host","syscall_exit_getsockopt",0,"dockerd","pid = 8901, tid = 8901","ret = 0, optval = 4, optlen = 4"
"'12:00:00.100014000","'0.000001340","synthetic-host","syscall_entry_ioctl",1,"containerd","pid = 9012, tid = 9012","fd = 7, cmd = 21531, arg = 140737488370000"
"'12:00:00.100014500","'0.000000600","synthetic-host","syscall_exit_ioctl",1,"containerd","pid = 9012, tid = 9012","ret = 0, arg = 140737488370000"
"'12:00:00.100015000","'0.000001100","synthetic-host","syscall_entry_getpid",1,"containerd","pid = 9012, tid = 9012",""
"'12:00:00.100015500","'0.000000700","synthetic-host","syscall_exit_getpid",1,"containerd","pid = 9012, tid = 9012","ret = 9012"
"'12:00:00.100016000","'0.000001250","synthetic-host","syscall_entry_getrandom",2,"kubelet","pid = 10123, tid = 10123","buf = 140737488380000, count = 16, flags = 0"
"'12:00:00.100016500","'0.000000950","synthetic-host","syscall_exit_getrandom",2,"kubelet","pid = 10123, tid = 10123","ret = 16, buf = 140737488380000, count = 16, flags = 0"
"'12:00:00.100017000","'0.000001300","synthetic-host","syscall_entry_futex",2,"kube-proxy","pid = 11111, tid = 11111","uaddr = 140737488390000, op = 2, val = 0, utime = 0, uaddr2 = 0, val3 = 0"
"'12:00:00.100017500","'0.000000500","synthetic-host","syscall_exit_futex",2,"kube-proxy","pid = 11111, tid = 11111","ret = 0, uaddr = 140737488390000, uaddr2 = 0"
"'12:00:00.100018000","'0.000001500","synthetic-host","syscall_entry_epoll_wait",3,"fluentd","pid = 12121, tid = 12121","epfd = 6, events = 140737488400000, maxevents = 64, timeout = 500"
"'12:00:00.100018500","'0.000000850","synthetic-host","syscall_exit_epoll_wait",3,"fluentd","pid = 12121, tid = 12121","ret = 1"
"'12:00:00.100019000","'0.000001200","synthetic-host","syscall_entry_poll",3,"fluentd","pid = 12121, tid = 12121","fds = 140737488400128, nfds = 2, timeout = 1000"
"'12:00:00.100019500","'0.000000750","synthetic-host","syscall_exit_poll",3,"fluentd","pid = 12121, tid = 12121","ret = 2"
"'12:00:00.100020000","'0.000001100","synthetic-host","syscall_entry_sendto",4,"haproxy","pid = 13131, tid = 13131","fd = 8, buf = 140737488410000, len = 128, flags = 0, addr = 0, addr_len = 0"
"'12:00:00.100020500","'0.000000650","synthetic-host","syscall_exit_sendto",4,"haproxy","pid = 13131, tid = 13131","ret = 128"
"'12:00:00.100021000","'0.000001300","synthetic-host","syscall_entry_recvfrom",4,"haproxy","pid = 13131, tid = 13131","fd = 8, size = 256, flags = 0, addr_len = 0"
"'12:00:00.100021500","'0.000000560","synthetic-host","syscall_exit_recvfrom",4,"haproxy","pid = 13131, tid = 13131","ret = 256, ubuf = 140737488410000, addr = 0, addr_len = 0"
"'12:00:00.100022000","'0.000001220","synthetic-host","syscall_entry_fcntl",5,"java","pid = 14141, tid = 14141","fd = 9, cmd = 3, arg = 2"
"'12:00:00.100022500","'0.000000710","synthetic-host","syscall_exit_fcntl",5,"java","pid = 14141, tid = 14141","ret = 2, arg = 2"
"'12:00:00.100023000","'0.000001150","synthetic-host","syscall_entry_rt_sigaction",5,"java","pid = 14141, tid = 14141","sig = 15, act = 140737488420000, sigsetsize = 8"
"'12:00:00.100023500","'0.000000640","synthetic-host","syscall_exit_rt_sigaction",5,"java","pid = 14141, tid = 14141","ret = 0, oact = 0"
"'12:00:00.100024000","'0.000001180","synthetic-host","syscall_entry_timerfd_settime",6,"python","pid = 15151, tid = 15152","ufd = 10, flags = 1, utmr = 140737488430000"
"'12:00:00.100024500","'0.000000760","synthetic-host","syscall_exit_timerfd_settime",6,"python","pid = 15151, tid = 15152","ret = 0, otmr = 0"
